"","CLUSTERID1","CLUSTERID2","DeltaMZ","MEH","Cosine","OtherScore","ComponentIndex"
"8620","2923","11855",-410.146,0,0.792194,0.656889,6
"8621","1529","9874",-652.196,0,0.736504,0.769796,6
"8622","2482","2930",-15.996,0,0.984509,0.849602,6
"8623","7990","10038",-84.021,0,0.653736,0.514197,6
"8624","11","7817",-242.055,0,0.66417,0.546824,6
"8625","2490","8583",-504.071,0,0.723935,0.484414,6
"8626","8037","11294",-198.988,0,0.652058,0.486425,6
"8627","8520","12706",-675.17,0,0.734018,0.526245,6
"8628","10886","12608",-421.153,0,0.827346,0.44546,6
"8629","10886","12606",-420.148,0,0.817895,0.438304,6
"8630","4521","10466",-624.16,0,0.713307,0.541477,6
"8631","4520","10466",-624.16,0,0.962012,0.732175,6
"8632","8689","9204",-18.011,0,0.663798,0.610102,6
"8633","9769","11149",-106.961,0,0.895662,0.555181,6
"8634","3668","5626",-58.021,0,0.60982,0.400334,6
"8635","2415","2416",0,0,0.6558,0.463951,6
"8636","2979","7305",-124.773,0,0.698449,0.454033,6
"8637","3312","4565",-42.014,0,0.854685,0.668798,6
"8638","2979","7302",-124.772,0,0.883786,0.644333,6
"8639","2399","3649",-51.995,0,0.640809,0.464396,6
"8640","2399","3860",-265.868,0,0.748341,0.448606,6
"8641","7980","8618",-349.865,0,0.861965,0.431986,6
"8642","3668","9366",-523.102,0,0.752187,0.501203,6
"8643","8130","10689",-124.087,0,0.685505,0.569564,6
"8644","11446","12290",-145.053,0,0.634371,0.440518,6
"8645","4477","8442",-103.098,0,0.765481,0.502956,6
"8646","9946","10029",-1.01099,0,0.84318,0.664053,6
"8647","8491","12769",-858.277,0,0.787347,0.660617,6
"8648","4228","4556",-12.031,0,0.796162,0.582205,6
"8649","9258","12117",-268.016,0,0.826928,0.523418,6
"8650","5526","8420",-69.058,0,0.756487,0.561056,6
"8651","2938","10180",-241.116,0,0.667201,0.480342,6
"8652","2095","8315",-503.619,0,0.766237,0.635361,6
"8653","2095","8316",-503.617,0,0.688889,0.436782,6
"8654","8968","9548",-27.995,0,0.662889,0.430962,6
"8655","3892","10561",-223.966,0,0.759583,0.461776,6
"8656","2984","4521",-50.986,0,0.870247,0.855313,6
"8657","11069","12228",292.117,0,0.876073,0.692322,6
"8658","10926","10936",-1.00101,0,0.925576,0.831237,6
"8659","1781","2929",-38.015,0,0.697735,0.609489,6
"8660","2929","9366",-555.128,0,0.771077,0.527045,6
"8661","7602","12095",-309.21,0,0.908735,0.61378,6
"8662","11208","12319",-189.167,0,0.826064,0.597384,6
"8663","10739","10873",-13.981,0,0.720807,0.425837,6
"8664","6572","7303",-15.018,0,0.751199,0.712222,6
"8665","3783","4832",-29.007,0,0.625516,0.463993,6
"8666","2093","5391",-109.997,0,0.966319,0.858496,6
"8667","2976","3840",-33.645,0,0.821469,0.537495,6
"8668","3668","12001",-398.099,0,0.90537,0.741065,6
"8669","11141","11557",-62,0,0.661273,0.618674,6
"8670","9366","11033",253.052,0,0.638401,0.427147,6
"8671","7273","8999",-54.004,0,0.725183,0.513075,6
"8672","4573","4710",-1.004,0,0.979232,0.847154,6
"8673","3369","10080",-214.171,0,0.869771,0.6652,6
"8674","3685","3841",-3.81801,0,0.923128,0.719349,6
"8675","3685","3840",-3.41701,0,0.930022,0.578582,6
"8676","3294","8602",-476.057,0,0.862944,0.667604,6
"8677","6127","11192",-221.04,0,0.789438,0.452088,6
"8678","7823","7964",-0.998016,0,0.899431,0.731417,6
"8679","3294","8601",-475.061,0,0.68931,0.493552,6
"8680","519","1069",-15.996,0,0.940605,0.887781,6
"8681","11754","12301",-117.053,0,0.609808,0.457382,6
"8682","10607","10641",-2.00601,0,0.620778,0.42033,6
"8683","2412","11126",-333.642,0,0.783038,0.616855,6
"8684","8404","10464",-523.123,0,0.883626,0.572102,6
"8685","2491","2906",-11.984,0,0.991385,0.906742,6
"8686","4565","10831",-674.165,0,0.849085,0.610952,6
"8687","1076","6575",-168.645,0,0.920894,0.729335,6
"8688","2336","2930",-26.991,0,0.991914,0.939519,6
"8689","3668","10811",-248.079,0,0.875328,0.659953,6
"8690","2895","3668",-34.057,0,0.749799,0.571285,6
"8691","10689","10857",-14.995,0,0.619182,0.485274,6
"8692","2980","6119",-99.09,0,0.702415,0.579522,6
"8693","5579","6246",-17.994,0,0.614117,0.433244,6
"8694","4565","4753",-2.002,0,0.959645,0.785518,6
"8695","6370","10554",-155.025,0,0.682585,0.451565,6
"8696","776","3261",-80.025,0,0.614863,0.597416,6
"8697","3920","12228",-448.152,0,0.784743,0.626551,6
"8698","3724","9366",-521.122,0,0.617265,0.418895,6
"8699","3927","10098",-195.943,0,0.704413,0.435483,6
"8700","10544","11961",-164.069,0,0.683759,0.417327,6
"8701","4742","10178",-180.041,0,0.667412,0.465104,6
"8702","4477","9249",-133.1,0,0.687618,0.529987,6
"8703","7678","12066",-304.111,0,0.723519,0.413422,6
"8704","6827","7560",-15.964,0,0.930976,0.775484,6
"8705","3919","12282",-466.247,0,0.678092,0.491702,6
"8706","3889","4371",-11.39,0,0.856342,0.417248,6
"8707","6586","10601",-152.057,0,0.625973,0.51534,6
"8708","10944","12769",-722.214,0,0.632253,0.487864,6
"8709","6178","11997",-324.127,0,0.819212,0.498304,6
"8710","6140","11755",-290.065,0,0.875297,0.450156,6
"8711","1532","2930",-42.01,0,0.965399,0.752341,6
"8712","7559","8342",-343.153,0,0.895972,0.639889,6
"8713","7559","8344",-344.155,0,0.892629,0.650036,6
"8714","7542","12134",-327.145,0,0.860405,0.623216,6
"8715","11644","12068",-53.925,0,0.668743,0.543577,6
"8716","8695","11469",-200.049,0,0.639535,0.524983,6
"8717","4228","12427",-514.239,0,0.781231,0.51582,6
"8718","3799","4225",-10.054,0,0.793615,0.430408,6
"8719","5316","7993",-65.035,0,0.636137,0.650024,6
"8720","4568","10873",-227.163,0,0.747231,0.517862,6
"8721","7042","7091",-0.989014,0,0.828955,0.72217,6
"8722","7068","9366",-434.082,0,0.619745,0.450615,6
"8723","2848","6331",-111.053,0,0.730259,0.662655,6
"8724","9000","9477",-19.115,0,0.651277,0.444076,6
"8725","6553","8850",-62.026,0,0.798637,0.634882,6
"8726","6673","8375",-39.047,0,0.729197,0.585477,6
"8727","7687","11730",52.9288,0,0.742473,0.553743,6
"8728","9382","11458",-171.921,0,0.632042,0.452911,6
"8729","3597","11092",-282.086,0,0.85928,0.557372,6
"8730","3668","4753",-30.001,0,0.888972,0.683053,6
"8731","7753","10249",-107.03,0,0.777372,0.574954,6
"8732","7581","12135",-326.142,0,0.860141,0.619268,6
"8733","8037","10249",-102.024,0,0.691747,0.572647,6
"8734","4709","9769",-152.098,0,0.858331,0.51157,6
"8735","3080","4753",-52.042,0,0.710357,0.434596,6
"8736","4565","5407",-22.982,0,0.782664,0.615528,6
"8737","7796","12141",-321.125,0,0.875491,0.514246,6
"8738","3572","8185",-121.104,0,0.849636,0.627558,6
"8739","4523","12129",-402.157,0,0.827337,0.454221,6
"8740","8844","10590",-91.033,0,0.706268,0.483212,6
"8741","7752","9399",-56.026,0,0.846514,0.623329,6
"8742","4455","4520",-3.00699,0,0.95292,0.70792,6
"8743","10764","12763",-711.209,0,0.709772,0.514859,6
"8744","10764","12760",-710.204,0,0.704684,0.507799,6
"8745","10239","10324",-6.03101,0,0.65698,0.425437,6
"8746","7988","8037",-1.01099,0,0.773527,0.637989,6
"8747","6336","11822",-294.116,0,0.80673,0.505524,6
"8748","5653","9208",-95.033,0,0.901505,0.568427,6
"8749","1140","1187",-3.01,0,0.864298,0.562924,6
"8750","11718","12031",-50.066,0,0.700271,0.537442,6
"8751","8316","10529",217.025,0,0.632769,0.414464,6
"8752","11458","12053",-74.068,0,0.80985,0.615499,6
"8753","7708","12368",-393.284,0,0.611005,0.454432,6
"8754","2999","7560",-127.919,0,0.633531,0.526954,6
"8755","6380","12748",-849.132,0,0.690188,0.517039,6
"8756","776","3674",-98.037,0,0.991403,0.896808,6
"8757","12760","12769",-28.032,0,0.810824,0.621767,6
"8758","6550","7992",-32.016,0,0.692296,0.41316,6
"8759","2414","3693",-52.031,0,0.726204,0.607297,6
"8760","5408","12004",-348.121,0,0.630134,0.46064,6
"8761","7338","9896",-95.02,0,0.869443,0.690839,6
"8762","776","4878",-132.04,0,0.907178,0.774001,6
"8763","4783","12124",-394.187,0,0.834106,0.63332,6
"8764","10884","11095",-21.983,0,0.694498,0.464304,6
"8765","2894","11201",-328.171,0,0.83228,0.50253,6
"8766","12031","12319",-77.053,0,0.787224,0.546499,6
"8767","5941","6140",-2.00299,0,0.986395,0.854261,6
"8768","5407","12004",-348.121,0,0.647596,0.534161,6
"8769","5099","9870",-535.13,0,0.71538,0.472521,6
"8770","9896","12253",-272.069,0,0.785587,0.52137,6
"8771","12117","12290",-54.985,0,0.625094,0.43028,6
"8772","8844","12580",-514.142,0,0.758463,0.478969,6
"8773","8910","10723",-95.875,0,0.84701,0.448267,6
"8774","4782","12138",-398.218,0,0.969974,0.70382,6
"8775","7305","7647",-7.98499,0,0.753075,0.5156,6
"8776","3906","3936",-1.00299,0,0.967986,0.77194,6
"8777","3892","6826",-77.931,0,0.731924,0.500688,6
"8778","3892","6827",-77.903,0,0.704668,0.51317,6
"8779","3892","6820",-77.024,0,0.744373,0.416861,6
"8780","10862","11797",-112.066,0,0.813406,0.544391,6
"8781","2412","8620",-182.551,0,0.851046,0.564555,6
"8782","4474","4731",213.036,0,0.643669,0.457027,6
"8783","10251","11297",-97.028,0,0.675079,0.46096,6
"8784","2412","8627",-514.612,0,0.73932,0.477334,6
"8785","2399","4475",-297.004,0,0.620968,0.408624,6
"8786","10855","12586",-408.16,0,0.82526,0.541899,6
"8787","9593","10155",-30.034,0,0.697718,0.456641,6
"8788","5941","6078",-1,0,0.991602,0.899152,6
"8789","3765","11177",-288.1,0,0.77384,0.454336,6
"8790","2094","11259",-363.987,0,0.651,0.415259,6
"8791","4520","10554",-207.058,0,0.727668,0.502303,6
"8792","12108","12706",-382.088,0,0.695084,0.406448,6
"8793","8037","8717",-25.005,0,0.668166,0.50741,6
"8794","10900","11046",-13.98,0,0.742707,0.480653,6
"8795","6673","12427",-444.203,0,0.790992,0.499739,6
"8796","12322","12327",-1.00494,0,0.662363,0.406396,6
"8797","7651","7681",-1.00403,0,0.974456,0.916432,6
"8798","11106","12655",-471.211,0,0.807532,0.547464,6
"8799","10158","10526",-18.01,0,0.794983,0.586867,6
"8800","7213","12764",-864.278,0,0.693296,0.412089,6
"8801","1534","2922",-39.996,0,0.97107,0.809798,6
"8802","11339","11452",-15.006,0,0.639083,0.441643,6
"8803","2999","10554",-257.035,0,0.702256,0.543629,6
"8804","2095","11259",-363.532,0,0.692675,0.495332,6
"8805","11339","11458",-15.999,0,0.668156,0.408581,6
"8806","12031","12322",-78.057,0,0.775096,0.57335,6
"8807","2416","3303",-35.532,0,0.851454,0.85334,6
"8808","4878","7221",-60.021,0,0.883991,0.708292,6
"8809","10843","10873",-3.008,0,0.61869,0.474719,6
"8810","6572","7681",-328.621,0,0.949176,0.875304,6
"8811","4959","10466",-372.146,0,0.712853,0.53771,6
"8812","2490","8601",-505.071,0,0.806791,0.602574,6
"8813","2490","8602",-506.067,0,0.96361,0.765165,6
"8814","8983","10178",-61.007,0,0.833048,0.542705,6
"8815","12355","12427",-30.012,0,0.771009,0.510023,6
"8816","11948","11991",-1.98499,0,0.891858,0.619256,6
"8817","7560","8316",-342.148,0,0.911847,0.840419,6
"8818","7639","12135",-324.126,0,0.949085,0.713997,6
"8819","7560","8315",-342.15,0,0.664593,0.43647,6
"8820","8404","10466",-524.127,0,0.870397,0.584376,6
"8821","2490","6732",-130.099,0,0.873949,0.510247,6
"8822","4523","6229",-49.032,0,0.797611,0.421944,6
"8823","11788","12761",-591.175,0,0.727884,0.476619,6
"8824","2413","8707",-188.076,0,0.637729,0.528593,6
"8825","1573","2113",-13.008,0,0.812502,0.463735,6
"8826","2930","7817",-142.024,0,0.606939,0.678174,6
"8827","10271","10864",-36.029,0,0.704482,0.511574,6
"8828","10271","10641",-18.021,0,0.674145,0.52212,6
"8829","10811","12505",-325.048,0,0.70575,0.459275,6
"8830","1142","5378",-135.488,0,0.896131,0.846978,6
"8831","9258","12030",-252.021,0,0.740453,0.442716,6
"8832","3685","6826",-84.784,0,0.670852,0.432211,6
"8833","3685","6827",-84.756,0,0.668691,0.410121,6
"8834","10641","12704",-562.253,0,0.625515,0.458831,6
"8835","4733","9395",-134.034,0,0.91747,0.613566,6
"8836","5389","11846",-326.14,0,0.907155,0.677338,6
"8837","8783","12740",-752.18,0,0.709964,0.651921,6
"8838","10194","10533",-17.008,0,0.816069,0.615737,6
"8839","10671","11286",-72.99,0,0.681994,0.533256,6
"8840","11876","11922",-12.499,0,0.806985,0.470286,6
"8841","7273","7807",-13.973,0,0.713411,0.476461,6
"8842","2414","5490",-105.01,0,0.733528,0.501085,6
"8843","3696","10554",-229.075,0,0.660764,0.51376,6
"8844","3879","3889",-0.867996,0,0.942775,0.545771,6
"8845","4711","5407",-21.982,0,0.766578,0.575927,6
"8846","9588","11333",-140.032,0,0.624921,0.478291,6
"8847","2416","10452",-696.692,0,0.72951,0.594436,6
"8848","2415","10452",-696.692,0,0.889697,0.639253,6
"8849","2412","10452",-697.71,0,0.86196,0.645361,6
"8850","11208","12024",-111.142,0,0.896217,0.640776,6
"8851","8618","8620",330.055,0,0.994877,0.939572,6
"8852","8442","9548",-49.978,0,0.660387,0.485001,6
"8853","7415","7993",-12.079,0,0.944337,0.836311,6
"8854","5378","10452",-596.68,0,0.696355,0.52227,6
"8855","4521","8344",-422.096,0,0.67309,0.476133,6
"8856","4521","8342",-421.094,0,0.688993,0.469369,6
"8857","10194","10793",-36.022,0,0.630388,0.413263,6
"8858","11927","12061",-16.999,0,0.774816,0.482416,6
"8859","3446","10838",-713.176,0,0.601329,0.456712,6
"8860","3786","12230",-456.157,0,0.874924,0.596261,6
"8861","2938","4836",-63.179,0,0.653476,0.408023,6
"8862","3597","11318",-319.108,0,0.634361,0.483271,6
"8863","10180","10557",-453.039,0,0.637542,0.443759,6
"8864","1076","11647",-442.34,0,0.965028,0.878215,6
"8865","11434","12769",-652.236,0,0.630965,0.44012,6
"8866","2469","5389",-99.006,0,0.613005,0.442534,6
"8867","1141","2906",-51.979,0,0.962386,0.759997,6
"8868","2889","12128",-461.21,0,0.728991,0.586036,6
"8869","2399","8602",-514.036,0,0.867002,0.620692,6
"8870","2399","8601",-513.04,0,0.719858,0.491732,6
"8871","5391","8841",-91.959,0,0.977709,0.893833,6
"8872","7581","7617",-1.16901,0,0.853079,0.58032,6
"8873","11406","12117",-96.955,0,0.86571,0.623399,6
"8874","521","6574",-184.641,0,0.748962,0.445866,6
"8875","11948","12085",-16.981,0,0.780413,0.407886,6
"8876","10590","11458",-101.999,0,0.719898,0.499516,6
"8877","6620","9191",-70.07,0,0.779675,0.643094,6
"8878","3786","9354",-519.117,0,0.629614,0.435799,6
"8879","10590","11452",-101.006,0,0.816637,0.593174,6
"8880","11454","11948",-59.073,0,0.622615,0.483323,6
"8881","2925","3781",-36.027,0,0.880772,0.724032,6
"8882","7629","10745",-138.03,0,0.673355,0.416666,6
"8883","2336","3922",-69.002,0,0.987758,0.898876,6
"8884","8717","12006",-262.066,0,0.716401,0.517474,6
"8885","3860","5262",165.852,0,0.760192,0.459239,6
"8886","2906","5408",-85.038,0,0.971088,0.813999,6
"8887","2925","4521",-56.972,0,0.700867,0.545782,6
"8888","2412","3902",-60.811,0,0.675571,0.414344,6
"8889","9208","12614",-528.139,0,0.979333,0.812732,6
"8890","2412","3904",-61.564,0,0.702278,0.411588,6
"8891","2925","4836",-65.124,0,0.824733,0.430031,6
"8892","3446","10811",-257.089,0,0.743859,0.574334,6
"8893","12149","12223",-19.97,0,0.66582,0.480425,6
"8894","9593","11297",-134.04,0,0.749276,0.540281,6
"8895","9896","10926",-68.045,0,0.733285,0.624911,6
"8896","3892","7559",-93.866,0,0.805248,0.570331,6
"8897","8705","12764",-821.263,0,0.827383,0.676924,6
"8898","5579","10463",-591.092,0,0.858253,0.452315,6
"8899","5407","6550",-29.007,0,0.831587,0.464559,6
"8900","8520","9951",-67.105,0,0.651234,0.421227,6
"8901","10181","10529",-16.976,0,0.643127,0.467486,6
"8902","9650","12315",-304.079,0,0.853187,0.477014,6
"8903","1828","9480",-236.067,0,0.941936,0.652246,6
"8904","4708","8620",-102.376,0,0.817485,0.420427,6
"8905","10181","10523",-15.974,0,0.998408,0.988426,6
"8906","10181","10522",-15.974,0,0.638577,0.447945,6
"8907","3933","4474",-232.565,0,0.77872,0.489327,6
"8908","2922","3081",-10.992,0,0.981052,0.855639,6
"8909","2469","11846",-425.146,0,0.614909,0.421196,6
"8910","6167","11325",-244.058,0,0.78426,0.456295,6
"8911","8888","10831",-558.227,0,0.606819,0.439752,6
"8912","3304","10800",-262.108,0,0.612223,0.427324,6
"8913","2894","11095",-312.207,0,0.791822,0.480864,6
"8914","5922","10059",-127.036,0,0.761317,0.558741,6
"8915","2923","3597",-28.994,0,0.824951,0.710228,6
"8916","4734","8354",-93.055,0,0.755845,0.600354,6
"8917","12608","12616",-4.95502,0,0.999867,0.996521,6
"8918","8850","9433",-22.999,0,0.69911,0.610887,6
"8919","2925","5378",-82.462,0,0.710562,0.548135,6
"8920","3696","10180",-208.106,0,0.860979,0.643481,6
"8921","12608","12614",-3.95099,0,0.988699,0.870037,6
"8922","3840","3892",-3.436,0,0.945249,0.703856,6
"8923","2412","2938",-20.513,0,0.828872,0.572856,6
"8924","5266","10689",-192.15,0,0.613558,0.461738,6
"8925","8801","8851",-1.00702,0,0.87551,0.471113,6
"8926","9274","10533",-72.015,0,0.861092,0.730112,6
"8927","1522","12291",-553.247,0,0.674623,0.441432,6
"8928","10042","11274",-111.096,0,0.659945,0.406955,6
"8929","4724","10561",-202.102,0,0.709023,0.417755,6
"8930","3665","12121",-424.198,0,0.670801,0.462732,6
"8931","9593","11480",-159.097,0,0.729193,0.494882,6
"8932","6732","10522",-141.967,0,0.797035,0.47165,6
"8933","5378","8627",-413.582,0,0.902099,0.836755,6
"8934","3903","4371",-9.558,0,0.85496,0.418613,6
"8935","2974","4225",-44.086,0,0.735774,0.411842,6
"8936","2492","10464",-693.16,0,0.931324,0.82966,6
"8937","12033","12053",-1.00201,0,0.707535,0.585924,6
"8938","5378","8620",-81.521,0,0.673371,0.460432,6
"8939","10525","11130",-55.997,0,0.607364,0.480958,6
"8940","7308","11655",-258.675,0,0.660546,0.429747,6
"8941","3019","3879",-31.833,0,0.805324,0.440667,6
"8942","3019","3878",-31.297,0,0.832602,0.607191,6
"8943","6582","11730",-275.702,0,0.823826,0.708344,6
"8944","6732","10466",-564.064,0,0.853174,0.500883,6
"8945","776","2906",-63.979,0,0.978432,0.796129,6
"8946","1487","2491",-30.026,0,0.959609,0.760105,6
"8947","2895","10838",-738.223,0,0.615998,0.479354,6
"8948","8160","10194",-96.04,0,0.745017,0.501817,6
"8949","12031","12667",-351.186,0,0.623551,0.435925,6
"8950","5526","9548",-120.047,0,0.715882,0.49492,6
"8951","12031","12669",-352.192,0,0.616831,0.411643,6
"8952","8379","11812",-244.967,0,0.655292,0.443692,6
"8953","2925","11258",-336.975,0,0.872912,0.530442,6
"8954","2922","5391",-83.01,0,0.981418,0.839736,6
"8955","5317","12697",-746.425,0,0.643907,0.451399,6
"8956","1187","2925",-50.016,0,0.627468,0.523012,6
"8957","1536","2513",-29.003,0,0.718063,0.574708,6
"8958","3927","11110",-270.037,0,0.710267,0.553394,6
"8959","2984","6827",-112.964,0,0.803432,0.657482,6
"8960","3019","4474",-268.006,0,0.778261,0.466329,6
"8961","5378","6820",-35.609,0,0.682887,0.411136,6
"8962","5378","6827",-36.488,0,0.919622,0.766252,6
"8963","3294","3685",-17.215,0,0.733617,0.467897,6
"8964","12436","12505",-36.96,0,0.743367,0.46843,6
"8965","4959","10452",-370.156,0,0.695025,0.527104,6
"8966","7370","11416",-230.044,0,0.743533,0.600458,6
"8967","7169","9431",-72.965,0,0.849335,0.400646,6
"8968","4731","10530",-197.071,0,0.986502,0.960813,6
"8969","7575","12110",-320.076,0,0.872625,0.529031,6
"8970","7964","10742",-131.038,0,0.636707,0.425063,6
"8971","5317","10873",-208.149,0,0.737298,0.544361,6
"8972","3685","4533",-23.782,0,0.800989,0.473264,6
"8973","8442","12355",-373.129,0,0.819877,0.572826,6
"8974","2096","4520",-83.527,0,0.647987,0.481853,6
"8975","2096","4521",-83.527,0,0.94631,0.925695,6
"8976","2490","4836",-78.155,0,0.857348,0.460826,6
"8977","6820","8618",-375.967,0,0.805437,0.409552,6
"8978","8841","10836",-561.232,0,0.61227,0.480678,6
"8979","2412","3860",-263.436,0,0.698653,0.451939,6
"8980","10452","10529",419.105,0,0.878126,0.647148,6
"8981","4725","4836",226.852,0,0.676894,0.435945,6
"8982","10452","10522",420.107,0,0.898192,0.712543,6
"8983","10452","10523",420.107,0,0.709363,0.539103,6
"8984","8507","9249",-28.997,0,0.713295,0.415595,6
"8985","4521","11126",-258.102,0,0.961044,0.726554,6
"8986","4520","11126",-258.102,0,0.714722,0.48223,6
"8987","4959","10181",65.9247,0,0.988373,0.972522,6
"8988","4475","10523",16.9688,0,0.987201,0.964676,6
"8989","4474","10523",16.9688,0,0.636799,0.444995,6
"8990","3892","11126",-274.027,0,0.607612,0.488021,6
"8991","3019","3294",-8.981,0,0.935488,0.64745,6
"8992","3781","3798",-1.08,0,0.964837,0.820094,6
"8993","3781","3799",-0.968002,0,0.871777,0.597008,6
"8994","4783","7542",-70.07,0,0.699539,0.559429,6
"8995","8114","8695",-21.982,0,0.894064,0.836637,6
"8996","9382","11339",-155.922,0,0.746749,0.454708,6
"8997","7992","12001",-286.095,0,0.811449,0.699326,6
"8998","3781","3792",-0.653992,0,0.9677,0.716152,6
"8999","2491","7415",-145.966,0,0.635481,0.570406,6
"9000","2979","12647",-765.726,0,0.773748,0.412077,6
"9001","2925","3933",-43.439,0,0.826038,0.539427,6
"9002","9258","11076",-120.954,0,0.697735,0.407785,6
"9003","779","4725",-355.023,0,0.636481,0.482699,6
"9004","2889","12137",-464.229,0,0.734746,0.562487,6
"9005","3304","8620",-145.997,0,0.626634,0.535818,6
"9006","2999","3878",-32.3,0,0.766335,0.538697,6
