CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex
10092,10092,0,1,1,1,-1
10094,10104,-1.27301,0,0.984267,0.931538,30
10098,10742,-36.021,0,0.611731,0.434115,6
10098,11110,-74.094,0,0.877982,0.639878,6
10098,11141,-78.033,0,0.962192,0.855424,6
10098,11249,-96.043,0,0.880348,0.700461,6
10098,11416,-122.023,0,0.943946,0.809671,6
10098,11557,-140.033,0,0.692539,0.67297,6
10098,11568,-141.037,0,0.696438,0.700505,6
10098,12152,-229.089,0,0.805165,0.664547,6
10098,12290,-272.074,0,0.636091,0.478089,6
10098,12301,-273.08,0,0.606941,0.514226,6
10098,12740,-686.17,0,0.924348,0.813475,6
10098,12743,-687.175,0,0.904789,0.775557,6
10098,12744,-688.176,0,0.883596,0.689333,6
10100,10100,0,1,1,1,-1
10110,10962,-58.003,0,0.620185,0.43307,21
10112,10112,0,1,1,1,-1
10145,10145,0,1,1,1,-1
10146,10186,-2.03201,0,0.731008,0.470276,6
10146,10201,-3.922,0,0.627429,0.450505,6
10146,10862,-45.93,0,0.684623,0.500549,6
10146,11989,-187.002,0,0.62084,0.464206,6
10146,12445,-332.057,0,0.658021,0.458301,6
10154,10154,0,1,1,1,-1
10155,10190,-2.01099,0,0.658399,0.479905,6
10155,10207,-3.96399,0,0.696013,0.46044,6
10155,10251,-6.978,0,0.864496,0.696278,6
10155,10362,-13.005,0,0.646893,0.431094,6
10155,11297,-104.006,0,0.61141,0.400253,6
10155,11492,-132.002,0,0.6859,0.403454,6
10156,10167,-0.997986,0,0.840269,0.684889,6
10156,10271,-9.97998,0,0.654765,0.421735,6
10156,10298,-10.991,0,0.705336,0.521224,6
10156,10864,-46.009,0,0.634311,0.433747,6
10156,10873,-47.007,0,0.703105,0.469785,6
10156,11046,-64.012,0,0.681875,0.430343,6
10156,11058,-65.029,0,0.649437,0.404437,6
10156,12653,-536.255,0,0.680098,0.421783,6
10157,10157,0,1,1,1,-1
10158,10191,-2.00601,0,0.72519,0.496093,6
10158,10526,-18.01,0,0.794983,0.586867,6
10158,10532,-19.014,0,0.733436,0.566884,6
10164,10192,-1.57202,0,1,1,73
10167,10298,-9.99301,0,0.609675,0.446193,6
10167,10873,-46.009,0,0.647709,0.408308,6
10176,10521,-15.978,0,0.930279,0.787916,1
10176,10802,-37.102,0,0.798455,0.579506,1
10176,10804,-38.064,0,0.838503,0.549513,1
10176,10863,-44.015,0,0.600606,0.400996,1
10176,11010,-55.109,0,0.696429,0.478052,1
10176,11015,-56.094,0,0.855732,0.627253,1
10176,11089,-67.974,0,0.697267,0.448227,1
10176,11133,-73.126,0,0.814458,0.649617,1
10176,11142,-74.112,0,0.796313,0.578991,1
10176,11250,-92.121,0,0.803621,0.608171,1
10176,11255,-93.074,0,0.742734,0.491313,1
10176,11295,-102.022,0,0.699818,0.419584,1
10176,11367,-111.107,0,0.748344,0.513846,1
10176,11402,-116.059,0,0.730962,0.480849,1
10176,11494,-132.035,0,0.758618,0.487529,1
10176,11534,-133.04,0,0.71982,0.502086,1
10176,11992,-186.011,0,0.727213,0.510976,1
10176,12094,-201.977,0,0.737616,0.49978,1
10176,12332,-278.111,0,0.655967,0.501901,1
10176,12378,-294.092,0,0.682555,0.472021,1
10176,12599,-456.165,0,0.726718,0.491679,1
10178,10194,-1.00299,0,0.930524,0.714925,6
10178,10201,-1.98199,0,0.678075,0.435916,6
10178,10533,-18.011,0,0.892697,0.751066,6
10178,10764,-36.022,0,0.64173,0.498637,6
10178,10793,-37.025,0,0.721377,0.535495,6
10178,10926,-50.04,0,0.600498,0.531432,6
10178,11076,-66.032,0,0.848371,0.639083,6
10178,11303,-104.011,0,0.635962,0.483624,6
10178,11406,-116.139,0,0.839491,0.62707,6
10178,11434,-122.022,0,0.627707,0.558206,6
10178,11446,-123.026,0,0.641779,0.522876,6
10178,11866,-168.064,0,0.745836,0.521901,6
10178,11876,-169.067,0,0.769254,0.541856,6
10178,11883,-170.069,0,0.745899,0.517447,6
10178,11927,-182.08,0,0.749663,0.571457,6
10178,11948,-183.101,0,0.792804,0.584305,6
10178,11983,-184.086,0,0.816257,0.572745,6
10178,11991,-185.086,0,0.795961,0.536056,6
10178,12006,-190.046,0,0.677676,0.542585,6
10178,12061,-199.079,0,0.741423,0.504763,6
10178,12085,-200.082,0,0.708141,0.425284,6
10178,12101,-204.062,0,0.879496,0.743342,6
10178,12103,-205.063,0,0.854585,0.619969,6
10178,12113,-212.09,0,0.75994,0.556111,6
10178,12117,-213.094,0,0.806793,0.607384,6
10178,12253,-254.064,0,0.639874,0.45657,6
10178,12706,-592.162,0,0.81479,0.54032,6
10178,12711,-593.168,0,0.816412,0.525578,6
10178,12760,-746.226,0,0.843369,0.638761,6
10178,12763,-747.231,0,0.844186,0.636314,6
10178,12769,-774.258,0,0.865274,0.706217,6
10178,12770,-775.262,0,0.847851,0.704987,6
10179,10534,-18.012,0,0.998301,0.989344,40
10179,12323,-275.332,0,0.942218,0.678871,40
10180,10181,0,0,0.637212,0.441056,6
10180,10452,-436.081,0,0.898323,0.714824,6
10180,10463,-437.067,0,0.895567,0.645598,6
10180,10464,-437.067,0,0.936107,0.80594,6
10180,10466,-438.071,0,0.92361,0.775263,6
10180,10522,-15.974,0,0.998192,0.986824,6
10180,10523,-15.974,0,0.647507,0.471298,6
10180,10530,-16.978,0,0.641456,0.460691,6
10180,10554,-20.969,0,0.754955,0.641848,6
10180,10561,-21.952,0,0.884001,0.654775,6
10180,10562,-454.041,0,0.638488,0.449609,6
10180,11127,-554.165,0,0.896089,0.60279,6
10180,11132,-555.167,0,0.898667,0.567682,6
10180,11149,-77.944,0,0.998583,0.986872,6
10180,11150,-77.945,0,0.674712,0.482139,6
10180,11258,-93.914,0,0.919918,0.583665,6
10180,11259,-93.916,0,0.657891,0.470131,6
10181,10452,-436.081,0,0.709251,0.541951,6
10181,10463,-437.067,0,0.751921,0.616104,6
10181,10466,-438.071,0,0.729452,0.549549,6
10181,10522,-15.974,0,0.638577,0.447945,6
10181,10523,-15.974,0,0.998408,0.988426,6
10181,10530,-16.978,0,0.99816,0.985204,6
10181,10554,-20.969,0,0.647623,0.550702,6
10181,10562,-454.041,0,0.99816,0.985204,6
10181,11127,-554.165,0,0.612294,0.413299,6
10181,11132,-555.167,0,0.61931,0.40945,6
10181,11149,-77.944,0,0.637298,0.443374,6
10181,11150,-77.945,0,0.998278,0.985697,6
10181,11258,-93.914,0,0.653054,0.44743,6
10181,11259,-93.916,0,0.999307,0.994463,6
10182,11038,-61.061,0,0.619286,0.590495,80
10184,10184,0,1,1,1,-1
10186,11766,-153.957,0,0.611804,0.415264,6
10186,11788,-154.96,0,0.629872,0.426098,6
10186,12445,-330.025,0,0.671171,0.466105,6
10186,12449,-331.029,0,0.681815,0.513575,6
10186,12580,-446.027,0,0.681456,0.508282,6
10189,11036,-60.052,0,0.73114,0.637646,81
10190,10251,-4.96701,0,0.699301,0.497513,6
10190,10326,-9.995,0,0.734308,0.561828,6
10190,10362,-10.994,0,0.839262,0.683949,6
10190,10715,-29.003,0,0.631055,0.577974,6
10190,10884,-46.009,0,0.7186,0.672757,6
10191,10526,-16.004,0,0.694779,0.484324,6
10191,10532,-17.008,0,0.783472,0.614516,6
10191,11025,-57,0,0.644567,0.604994,6
10194,10533,-17.008,0,0.816069,0.615737,6
10194,10793,-36.022,0,0.630388,0.413263,6
10194,11076,-65.029,0,0.869556,0.593867,6
10194,11406,-115.136,0,0.883729,0.617328,6
10194,11434,-121.019,0,0.65674,0.509992,6
10194,11446,-122.023,0,0.673074,0.493362,6
10194,11866,-167.061,0,0.748694,0.478924,6
10194,11876,-168.064,0,0.749679,0.455486,6
10194,11883,-169.066,0,0.761734,0.472205,6
10194,11927,-181.077,0,0.753073,0.510432,6
10194,11948,-182.098,0,0.799327,0.530206,6
10194,11983,-183.083,0,0.806397,0.52388,6
10194,11991,-184.083,0,0.781254,0.518836,6
10194,12006,-189.043,0,0.60344,0.430988,6
10194,12061,-198.076,0,0.706945,0.449257,6
10194,12085,-199.079,0,0.720554,0.462133,6
10194,12101,-203.059,0,0.898081,0.680158,6
10194,12103,-204.06,0,0.856958,0.58488,6
10194,12113,-211.087,0,0.797045,0.547101,6
10194,12117,-212.091,0,0.834446,0.615422,6
10194,12253,-253.061,0,0.670757,0.460754,6
10194,12706,-591.159,0,0.838482,0.568038,6
10194,12711,-592.165,0,0.827962,0.527512,6
10194,12760,-745.223,0,0.77782,0.50964,6
10194,12763,-746.228,0,0.776953,0.507909,6
10194,12769,-773.255,0,0.889979,0.629547,6
10194,12770,-774.259,0,0.888604,0.697357,6
10195,10195,0,1,1,1,-1
10199,10199,0,1,1,1,-1
10201,10255,-4.026,0,0.65047,0.430096,6
10201,10544,-18.008,0,0.851241,0.653733,6
10201,10805,-36.019,0,0.644957,0.435161,6
10201,10816,-37.023,0,0.65596,0.459959,6
10201,10822,-38.025,0,0.693075,0.525714,6
10201,11989,-183.08,0,0.653219,0.428928,6
10201,12090,-199.075,0,0.64562,0.41883,6
10202,11885,-168.042,0,0.601306,0.403584,14
10205,10205,0,1,1,1,-1
10207,10251,-3.01401,0,0.676571,0.498143,6
10207,10271,-6.01898,0,0.654602,0.427606,6
10207,10298,-7.03,0,0.706774,0.511475,6
10207,10324,-8.034,0,0.70172,0.475132,6
10207,10641,-24.04,0,0.678965,0.489485,6
10207,10671,-25.045,0,0.600526,0.440401,6
10207,10689,-26.044,0,0.627833,0.457067,6
10207,10692,-26.045,0,0.630318,0.454197,6
10207,10843,-40.038,0,0.683614,0.476679,6
10207,10857,-41.039,0,0.69321,0.467975,6
10207,10864,-42.048,0,0.743997,0.578304,6
10207,10873,-43.046,0,0.653492,0.440747,6
10207,11034,-58.041,0,0.69263,0.504702,6
10207,11163,-76.044,0,0.637214,0.440473,6
10207,11265,-93.072,0,0.6443,0.442632,6
10207,11286,-98.035,0,0.710284,0.539439,6
10207,11290,-99.04,0,0.737139,0.621349,6
10207,11492,-128.038,0,0.628048,0.400498,6
10207,12697,-581.322,0,0.678382,0.48707,6
10207,12700,-582.33,0,0.6907,0.496468,6
10207,12704,-586.293,0,0.772196,0.556418,6
10209,10226,-1.00302,0,0.843868,0.775453,94
10223,10223,0,1,1,1,-1
10224,10224,0,1,1,1,-1
10238,10248,-1.00201,0,0.614546,0.489604,157
10249,10255,-1.009,0,0.811477,0.519936,6
10249,10563,-17.012,0,0.769183,0.553298,6
10249,10941,-47.018,0,0.832267,0.580528,6
10249,12006,-185.047,0,0.754897,0.58713,6
10249,12445,-325.118,0,0.623512,0.451279,6
10249,12580,-441.12,0,0.63057,0.439949,6
10249,12761,-741.228,0,0.614038,0.412697,6
10249,12762,-742.231,0,0.616457,0.430394,6
10249,12764,-743.232,0,0.614038,0.412697,6
10251,10265,-2.022,0,0.702506,0.431955,6
10251,10324,-5.01999,0,0.663579,0.462656,6
10251,10362,-6.02698,0,0.669917,0.472157,6
10251,10692,-23.031,0,0.603262,0.427882,6
10251,10715,-24.036,0,0.632521,0.457724,6
10251,10884,-41.042,0,0.606227,0.409303,6
10251,11297,-97.028,0,0.675079,0.46096,6
10251,11492,-125.024,0,0.691116,0.423661,6
10253,10253,0,1,1,1,-1
10255,10564,-15.998,0,0.628473,0.448459,6
10255,10601,-18.004,0,0.646164,0.420615,6
10255,11452,-118.008,0,0.639697,0.456421,6
10255,12445,-324.109,0,0.644498,0.410898,6
10256,10264,-1.00299,0,0.831649,0.562983,6
10256,10602,-18.011,0,0.766734,0.570564,6
10256,10624,-19.042,0,0.638569,0.437516,6
10256,10895,-42.047,0,0.841761,0.874124,6
10256,11183,-75.076,0,0.763576,0.554076,6
10256,11192,-76.08,0,0.742056,0.552284,6
10256,11296,-96.055,0,0.77861,0.667142,6
10259,10271,-1.99799,0,0.64857,0.436661,6
10259,10298,-3.009,0,0.614421,0.419238,6
10259,10324,-4.013,0,0.683943,0.455371,6
10259,10843,-36.017,0,0.660918,0.481912,6
10260,10266,-1.004,0,0.929676,0.85682,48
10260,10605,-18.007,0,0.711737,0.541947,48
10260,10629,-19.013,0,0.665052,0.549628,48
10264,10602,-17.008,0,0.723212,0.444591,6
10264,10895,-41.044,0,0.699677,0.501648,6
10264,11183,-74.073,0,0.72107,0.518229,6
10264,11296,-95.052,0,0.733044,0.585598,6
10265,10454,-6.01498,0,0.692756,0.43262,6
10265,10628,-18.009,0,0.781324,0.687042,6
10265,10864,-37.012,0,0.60178,0.423718,6
10265,10900,-41.035,0,0.628653,0.447845,6
10265,12703,-580.307,0,0.644534,0.444499,6
10266,10605,-17.003,0,0.693772,0.507306,48
10266,10629,-18.009,0,0.684755,0.572169,48
10267,11070,-57.082,0,0.75872,0.506256,12
10271,10298,-1.01102,0,0.833384,0.640188,6
10271,10324,-2.01501,0,0.729294,0.499655,6
10271,10641,-18.021,0,0.674145,0.52212,6
10271,10671,-19.026,0,0.622961,0.46877,6
10271,10857,-35.02,0,0.673671,0.535008,6
10271,10864,-36.029,0,0.704482,0.511574,6
10271,10873,-37.027,0,0.689389,0.480453,6
10271,11034,-52.022,0,0.636073,0.419726,6
10271,11046,-54.032,0,0.608159,0.422728,6
10271,11163,-70.025,0,0.614329,0.43077,6
10271,11286,-92.016,0,0.703884,0.53286,6
10271,11290,-93.021,0,0.610064,0.409398,6
10271,12697,-575.303,0,0.610534,0.439939,6
10271,12700,-576.311,0,0.607111,0.414452,6
10271,12704,-580.274,0,0.662936,0.485158,6
10272,10300,-0.996002,0,0.89727,0.836267,162
10272,10644,-18.002,0,0.668368,0.551192,162
10273,10301,-1.00302,0,1,1,162
10273,10678,-19.015,0,0.742933,0.713321,162
10293,10607,-15.979,0,0.658823,0.419876,6
10293,10641,-17.985,0,0.694804,0.523864,6
10298,10324,-1.004,0,0.76287,0.550591,6
10298,10362,-2.01099,0,0.663716,0.459512,6
10298,10641,-17.01,0,0.697595,0.542719,6
10298,10671,-18.015,0,0.700128,0.544787,6
10298,10843,-33.008,0,0.626536,0.490859,6
10298,10857,-34.009,0,0.733505,0.564758,6
10298,10864,-35.018,0,0.781277,0.576584,6
10298,10873,-36.016,0,0.728076,0.503238,6
10298,11034,-51.011,0,0.632363,0.436552,6
10298,11046,-53.021,0,0.630382,0.420173,6
10298,11058,-54.038,0,0.612322,0.418796,6
10298,11163,-69.014,0,0.610349,0.428023,6
10298,11286,-91.005,0,0.696781,0.521321,6
10298,11290,-92.01,0,0.653133,0.479208,6
10298,12653,-525.264,0,0.605936,0.400488,6
10298,12672,-542.292,0,0.617443,0.414933,6
10298,12697,-574.292,0,0.660424,0.473063,6
10298,12700,-575.3,0,0.664319,0.488663,6
10298,12704,-579.263,0,0.706009,0.495992,6
10300,10644,-17.006,0,0.671152,0.603622,162
10301,10678,-18.012,0,0.758575,0.724885,162
10303,10303,0,1,1,1,-1
10318,10318,0,1,1,1,-1
10324,10362,-1.00699,0,0.667321,0.565734,6
10324,10641,-16.006,0,0.667059,0.492307,6
10324,10671,-17.011,0,0.652553,0.480038,6
10324,10864,-34.014,0,0.753891,0.552698,6
10324,10873,-35.012,0,0.703817,0.473751,6
10324,11046,-52.017,0,0.657467,0.424446,6
10324,11058,-53.034,0,0.638641,0.46612,6
10326,10362,-0.998993,0,0.723613,0.612242,6
10326,12625,-492.265,0,0.640609,0.615877,6
10326,12626,-493.27,0,0.641656,0.62077,6
10326,12637,-509.293,0,0.651302,0.570589,6
10326,12641,-514.246,0,0.672276,0.615879,6
10326,12643,-515.251,0,0.632483,0.632142,6
10355,10684,-17.025,0,0.992931,0.986814,106
10357,10811,-27.049,0,0.852014,0.566345,6
10357,10831,-481.134,0,0.947823,0.717388,6
10357,10836,-482.138,0,0.939331,0.679295,6
10357,11033,-49.02,0,0.925094,0.604717,6
10357,11325,-95.05,0,0.808759,0.480627,6
10357,11855,-156.091,0,0.971076,0.840357,6
10357,12001,-177.069,0,0.925446,0.654845,6
10357,12004,-178.072,0,0.923169,0.643019,6
10357,12436,-315.137,0,0.913442,0.607372,6
10357,12505,-352.097,0,0.768174,0.483734,6
10362,10454,-2.01001,0,0.648609,0.478375,6
10362,10607,-12.993,0,0.627143,0.423394,6
10362,10671,-16.004,0,0.676381,0.484841,6
10362,10715,-18.009,0,0.71334,0.667954,6
10362,10884,-35.015,0,0.664906,0.593726,6
10369,10369,0,1,1,1,-1
10371,10688,-15.995,0,0.768955,0.516126,4
10371,10898,-35.886,0,0.66797,0.432687,4
10371,10899,-35.887,0,0.772772,0.560937,4
10371,10918,-36.89,0,0.717639,0.490106,4
10371,10973,-42.051,0,0.832985,0.54228,4
10371,10981,-42.052,0,0.654167,0.403594,4
10371,11045,-49.903,0,0.854469,0.574367,4
10371,11344,-97.042,0,0.647774,0.424867,4
10371,11426,-108.003,0,0.732453,0.592059,4
10371,11765,-141.068,0,0.683766,0.428948,4
10371,11786,-142.127,0,0.775551,0.499033,4
10371,12130,-204.103,0,0.629844,0.404393,4
10371,12179,-226.023,0,0.747642,0.49581,4
10371,12180,-226.023,0,0.828003,0.544499,4
10371,12208,-227.035,0,0.801887,0.542688,4
10371,12216,-229.139,0,0.695004,0.489812,4
10371,12220,-230.124,0,0.678305,0.470358,4
10371,12226,-234.075,0,0.629997,0.423766,4
10371,12257,-242.08,0,0.663976,0.445932,4
10371,12292,-256.07,0,0.799224,0.516245,4
10371,12293,-256.07,0,0.755204,0.519345,4
10371,12306,-257.086,0,0.734973,0.453431,4
10371,12352,-274.141,0,0.704072,0.507836,4
10371,12353,-275.155,0,0.669183,0.489062,4
10371,12375,-278.112,0,0.6837,0.476521,4
10371,12403,-294.074,0,0.685121,0.596928,4
10371,12444,-317.173,0,0.686597,0.441675,4
10371,12448,-318.174,0,0.651764,0.403259,4
10371,12451,-319.183,0,0.651834,0.482512,4
10371,12484,-338.1,0,0.610085,0.413873,4
10371,12516,-361.197,0,0.636643,0.422039,4
10371,12518,-362.207,0,0.640826,0.408602,4
10371,12563,-406.221,0,0.634012,0.407667,4
10371,12604,-449.294,0,0.680534,0.425044,4
10371,12605,-450.287,0,0.664833,0.414543,4
10371,12670,-537.319,0,0.770515,0.482289,4
10371,12671,-538.354,0,0.735388,0.413092,4
10371,12713,-581.417,0,0.739635,0.480235,4
10381,10456,-1.004,0,0.75115,0.658941,6
10381,10692,-15.996,0,0.63084,0.406666,6
10384,10384,0,1,1,1,-1
10387,10387,0,1,1,1,-1
10393,10393,0,1,1,1,-1
10412,10899,-35.883,0,0.667178,0.401955,4
10412,10918,-36.886,0,0.671942,0.412728,4
10412,10973,-42.047,0,0.783673,0.452204,4
10412,11786,-142.123,0,0.699453,0.403798,4
10412,12180,-226.019,0,0.755824,0.421187,4
10412,12292,-256.066,0,0.725855,0.41311,4
10416,10688,-15.991,0,0.730792,0.448047,4
10416,10899,-35.883,0,0.699724,0.430066,4
10416,10918,-36.886,0,0.679911,0.438255,4
10416,10973,-42.047,0,0.775278,0.450037,4
10416,11045,-49.899,0,0.775311,0.483724,4
10416,12179,-226.019,0,0.725616,0.413401,4
10416,12180,-226.019,0,0.692646,0.422397,4
10416,12292,-256.066,0,0.685692,0.440081,4
10416,12293,-256.066,0,0.747475,0.457742,4
10416,12306,-257.082,0,0.635527,0.436022,4
10427,10427,0,1,1,1,-1
10431,10431,0,1,1,1,-1
10440,10440,0,1,1,1,-1
10452,10463,-0.986023,0,0.966353,0.815243,6
10452,10464,-0.986023,0,0.850902,0.60977,6
10452,10466,-1.98999,0,0.973402,0.849531,6
10452,10522,420.107,0,0.898192,0.712543,6
10452,10523,420.107,0,0.709363,0.539103,6
10452,10530,419.103,0,0.709371,0.540556,6
10452,10554,415.112,0,0.73691,0.587266,6
10452,10561,414.129,0,0.816238,0.54783,6
10452,10562,-17.96,0,0.664843,0.534812,6
10452,11127,-118.084,0,0.858811,0.537727,6
10452,11132,-119.086,0,0.835261,0.502052,6
10452,11149,358.137,0,0.898181,0.714664,6
10452,11150,358.136,0,0.715276,0.5886,6
10452,11258,342.167,0,0.846006,0.512992,6
10452,11259,342.165,0,0.709579,0.542365,6
10454,10671,-13.994,0,0.700544,0.452778,6
10454,10728,-17.006,0,0.656283,0.572914,6
10454,10739,-18.014,0,0.700705,0.57689,6
10454,10900,-35.02,0,0.686421,0.492592,6
10463,10464,0,0,0.835393,0.475575,6
10463,10466,-1.00397,0,0.977711,0.787102,6
10463,10522,421.093,0,0.89629,0.655823,6
10463,10523,421.093,0,0.751571,0.608838,6
10463,10530,420.089,0,0.751753,0.611317,6
10463,10554,416.098,0,0.750095,0.60647,6
10463,10561,415.115,0,0.783039,0.450769,6
10463,10562,-16.974,0,0.752887,0.618359,6
10463,11127,-117.098,0,0.829359,0.502117,6
10463,11132,-118.1,0,0.831877,0.461332,6
10463,11149,359.123,0,0.895928,0.651786,6
10463,11150,359.122,0,0.752398,0.614171,6
10463,11258,343.153,0,0.85721,0.545923,6
10463,11259,343.151,0,0.751698,0.613434,6
10464,10466,-1.00397,0,0.869403,0.676386,6
10464,10522,421.093,0,0.947174,0.843447,6
10464,10554,416.098,0,0.67056,0.518988,6
10464,10561,415.115,0,0.8675,0.656551,6
10464,11127,-117.098,0,0.842058,0.532102,6
10464,11132,-118.1,0,0.850619,0.511074,6
10464,11149,359.123,0,0.937467,0.809224,6
10464,11258,343.153,0,0.872498,0.519967,6
10466,10522,422.097,0,0.92374,0.780182,6
10466,10523,422.097,0,0.730791,0.5619,6
10466,10530,421.093,0,0.730481,0.554577,6
10466,10554,417.102,0,0.756502,0.61037,6
10466,10561,416.119,0,0.803384,0.52571,6
10466,10562,-15.97,0,0.736194,0.561116,6
10466,11127,-116.094,0,0.853672,0.525155,6
10466,11132,-117.096,0,0.85438,0.521689,6
10466,11149,360.127,0,0.924531,0.788445,6
10466,11150,360.126,0,0.730514,0.561043,6
10466,11258,344.157,0,0.864487,0.53107,6
10466,11259,344.155,0,0.729279,0.545498,6
10473,10962,-39.992,0,0.665126,0.464048,21
10516,10516,0,1,1,1,-1
10517,10525,-1.00299,0,0.764575,0.533297,6
10517,10751,-17.006,0,0.735012,0.589992,6
10517,10758,-18.011,0,0.754008,0.554159,6
10518,10518,0,1,1,1,-1
10521,10802,-21.124,0,0.750916,0.554567,1
10521,10804,-22.086,0,0.813397,0.509216,1
10521,11010,-39.131,0,0.685136,0.474082,1
10521,11015,-40.116,0,0.805384,0.579945,1
10521,11089,-51.996,0,0.723598,0.4334,1
10521,11133,-57.148,0,0.775649,0.589764,1
10521,11142,-58.134,0,0.750865,0.552444,1
10521,11250,-76.143,0,0.766126,0.572177,1
10521,11255,-77.096,0,0.676459,0.445233,1
10521,11295,-86.044,0,0.703646,0.408618,1
10521,11367,-95.129,0,0.733586,0.492332,1
10521,11402,-100.081,0,0.724293,0.480145,1
10521,11494,-116.057,0,0.731531,0.466246,1
10521,11495,-116.054,0,0.603229,0.42153,1
10521,11534,-117.062,0,0.719125,0.499584,1
10521,11992,-170.033,0,0.721622,0.497593,1
10521,12094,-185.999,0,0.736143,0.510996,1
10521,12332,-262.133,0,0.637588,0.496762,1
10521,12378,-278.114,0,0.667945,0.464634,1
10521,12599,-440.187,0,0.682467,0.459051,1
10522,10523,0,0,0.636554,0.436642,6
10522,10530,-1.004,0,0.637317,0.44194,6
10522,10554,-4.995,0,0.723223,0.593054,6
10522,10561,-5.978,0,0.882471,0.648188,6
10522,10562,-438.067,0,0.638575,0.449215,6
10522,11127,-538.191,0,0.893736,0.591505,6
10522,11132,-539.193,0,0.897106,0.560598,6
10522,11149,-61.97,0,0.999156,0.993832,6
10522,11150,-61.971,0,0.638843,0.45045,6
10522,11258,-77.94,0,0.921347,0.593299,6
10522,11259,-77.942,0,0.673795,0.477612,6
10523,10530,-1.004,0,0.999753,0.995947,6
10523,10554,-4.995,0,0.643941,0.522042,6
10523,10562,-438.067,0,0.999753,0.995947,6
10523,11127,-538.191,0,0.612874,0.41701,6
10523,11132,-539.193,0,0.620464,0.41383,6
10523,11149,-61.97,0,0.67286,0.477186,6
10523,11150,-61.971,0,0.997162,0.978119,6
10523,11231,-73.055,0,0.651629,0.43286,6
10523,11258,-77.94,0,0.606142,0.410835,6
10523,11259,-77.942,0,0.997713,0.982888,6
10525,10751,-16.003,0,0.740827,0.521698,6
10525,10758,-17.008,0,0.779989,0.605256,6
10526,10532,-1.004,0,0.855693,0.674334,6
10526,10751,-15.994,0,0.678595,0.409092,6
10530,10554,-3.991,0,0.644487,0.526628,6
10530,10562,-437.063,0,1,1,6
10530,11127,-537.187,0,0.625157,0.433529,6
10530,11132,-538.189,0,0.618985,0.402895,6
10530,11149,-60.966,0,0.643025,0.476114,6
10530,11150,-60.967,0,0.996915,0.977442,6
10530,11238,-73.054,0,0.657776,0.411903,6
10530,11258,-76.936,0,0.605348,0.404599,6
10530,11259,-76.938,0,0.997466,0.981232,6
10532,11020,-38.989,0,0.655519,0.582495,6
10532,11025,-39.992,0,0.64759,0.486986,6
10533,10544,-1.97897,0,0.793171,0.513594,6
10533,10764,-18.011,0,0.7085,0.567845,6
10533,10793,-19.014,0,0.776297,0.61725,6
10533,10926,-32.029,0,0.605152,0.542822,6
10533,11076,-48.021,0,0.828946,0.626988,6
10533,11303,-86,0,0.69556,0.575442,6
10533,11406,-98.128,0,0.815627,0.631159,6
10533,11434,-104.011,0,0.630152,0.549221,6
10533,11446,-105.015,0,0.630723,0.489304,6
10533,11454,-106.017,0,0.600092,0.479589,6
10533,11876,-151.056,0,0.725497,0.522078,6
10533,11883,-152.058,0,0.726767,0.547813,6
10533,11927,-164.069,0,0.709388,0.618456,6
10533,11948,-165.09,0,0.749466,0.574464,6
10533,11983,-166.075,0,0.752177,0.548511,6
10533,11991,-167.075,0,0.743071,0.513999,6
10533,12006,-172.035,0,0.752432,0.616736,6
10533,12061,-181.068,0,0.713827,0.466963,6
10533,12085,-182.071,0,0.684959,0.420691,6
10533,12101,-186.051,0,0.840975,0.715685,6
10533,12103,-187.052,0,0.818549,0.619005,6
10533,12113,-194.079,0,0.752375,0.559013,6
10533,12117,-195.083,0,0.791433,0.598798,6
10533,12253,-236.053,0,0.65301,0.484398,6
10533,12706,-574.151,0,0.805234,0.545668,6
10533,12711,-575.157,0,0.805678,0.528602,6
10533,12760,-728.215,0,0.834324,0.621243,6
10533,12763,-729.22,0,0.833593,0.610606,6
10533,12769,-756.247,0,0.82182,0.695593,6
10533,12770,-757.251,0,0.802411,0.677765,6
10534,12323,-257.32,0,0.940935,0.676125,40
